team.key,park.key,year.key,span.first,span.last,games,openings,attendance
NYA,NYC16,1986,1986-04-08,1986-10-01,80,80,2268186
NYN,NYC17,1986,1986-04-14,1986-10-05,81,75,2762417
OAK,OAK01,1986,1986-04-08,1986-10-05,83,79,1314646
PHI,PHI12,1986,1986-04-11,1986-10-05,80,78,1918623
PIT,PIT07,1986,1986-04-08,1986-09-28,81,80,1014629
SDN,SAN01,1986,1986-04-11,1986-10-01,81,81,1805776
SEA,SEA02,1986,1986-04-08,1986-09-28,82,81,1028223
SFN,SFO02,1986,1986-04-15,1986-10-02,81,78,1532385
SLN,STL09,1986,1986-04-08,1986-10-02,81,81,2498142
TEX,ARL 1.00,1986,1986-04-08,1986-10-05,81,79,1692021
TOR,TOR01,1986,1986-04-14,1986-10-05,81,78,2455477
ATL,ATL01,1987,1987-04-07,1987-09-27,81,80,1217403
BAL,BAL11,1987,1987-04-06,1987-09-27,82,78,1845251
BOS,BOS07,1987,1987-04-10,1987-10-04,80,79,2231649
CAL,ANA01,1987,1987-04-07,1987-10-04,81,81,2696208
CHA,CHI10,1987,1987-04-10,1987-10-04,81,79,1208070
CHN,CHI11,1987,1987-04-07,1987-09-27,80,79,2035202
CIN,CIN08,1987,1987-04-06,1987-09-29,81,80,2185205
CLE,CLE 7.00,1987,1987-04-10,1987-09-27,81,79,1076898
DET,DET04,1987,1987-04-06,1987-10-04,81,80,2061830
HOU,HOU02,1987,1987-04-06,1987-10-04,81,81,1920997
KCA,KAN06,1987,1987-04-06,1987-10-04,81,80,2392471
LAN,LOS03,1987,1987-04-09,1987-10-01,81,80,2800409
ML4,MIL05,1987,1987-04-06,1987-09-27,81,80,1908784
MIN,MIN03,1987,1987-04-07,1987-09-27,81,81,2082203
MON,MON02,1987,1987-04-20,1987-10-04,81,81,1850324
NYA,NYC16,1987,1987-04-13,1987-10-04,81,78,2427702
NYN,NYC17,1987,1987-04-07,1987-09-27,81,79,3027121
OAK,OAK01,1987,1987-04-10,1987-10-01,81,80,1678922
PHI,PHI12,1987,1987-04-10,1987-09-30,81,79,2100110
PIT,PIT07,1987,1987-04-10,1987-10-04,81,79,1161193
SDN,SAN01,1987,1987-04-13,1987-10-04,81,80,1454101
SEA,SEA02,1987,1987-04-10,1987-09-27,81,81,1133010
SFN,SFO02,1987,1987-04-06,1987-10-04,81,79,1917863
SLN,STL09,1987,1987-04-14,1987-10-04,81,78,3073131
TEX,ARL 1.00,1987,1987-04-10,1987-10-04,81,80,1763749
TOR,TOR01,1987,1987-04-06,1987-09-30,81,81,2778459
ATL,ATL01,1988,1988-04-05,1988-09-29,79,76,848097
BAL,BAL11,1988,1988-04-04,1988-09-29,80,74,1660738
BOS,BOS07,1988,1988-04-04,1988-09-28,81,79,2463339
CAL,ANA01,1988,1988-04-08,1988-09-25,81,80,2340905
CHA,CHI10,1988,1988-04-04,1988-09-28,81,79,1115655
CHN,CHI11,1988,1988-04-15,1988-10-02,82,77,2088534
CIN,CIN08,1988,1988-04-04,1988-10-02,80,80,2062528
CLE,CLE 7.00,1988,1988-04-08,1988-10-02,81,79,1421790
DET,DET04,1988,1988-04-12,1988-10-02,81,79,2081102
HOU,HOU02,1988,1988-04-05,1988-10-02,81,81,1933635
KCA,KAN06,1988,1988-04-04,1988-10-02,80,80,2349181
LAN,LOS03,1988,1988-04-04,1988-10-02,81,78,2980262
ML4,MIL05,1988,1988-04-15,1988-09-28,81,80,1928238
MIN,MIN03,1988,1988-04-08,1988-10-02,81,81,3029999
MON,MON02,1988,1988-04-04,1988-10-02,81,81,1478659
NYA,NYC16,1988,1988-04-05,1988-09-25,80,78,2633633
NYN,NYC17,1988,1988-04-12,1988-10-02,80,77,3048530
OAK,OAK01,1988,1988-04-04,1988-10-02,81,79,2287446
PHI,PHI12,1988,1988-04-05,1988-09-28,81,78,1990042
PIT,PIT07,1988,1988-04-11,1988-09-28,81,80,1865713
SDN,SAN01,1988,1988-04-12,1988-09-28,81,81,1508563
SEA,SEA02,1988,1988-04-12,1988-10-02,81,81,1020354
SFN,SFO02,1988,1988-04-07,1988-09-28,81,79,1786482
SLN,STL09,1988,1988-04-08,1988-09-25,81,81,2892089
TEX,ARL 1.00,1988,1988-04-04,1988-09-25,81,80,1582084
TOR,TOR01,1988,1988-04-11,1988-10-02,81,81,2595275
ATL,ATL01,1989,1989-04-07,1989-10-01,79,77,1034808
BAL,BAL11,1989,1989-04-03,1989-09-24,81,78,2539245
BOS,BOS07,1989,1989-04-10,1989-10-01,81,79,2512069
CAL,ANA01,1989,1989-04-04,1989-10-01,81,81,2644233
CHA,CHI10,1989,1989-04-14,1989-10-01,80,78,1045646
CHN,CHI11,1989,1989-04-04,1989-09-24,81,81,2491932
CIN,CIN08,1989,1989-04-03,1989-10-01,81,79,1979440
CLE,CLE 7.00,1989,1989-04-03,1989-09-24,81,77,1285635
DET,DET04,1989,1989-04-07,1989-09-27,81,79,1543620
HOU,HOU02,1989,1989-04-04,1989-09-27,82,81,1863215
KCA,KAN06,1989,1989-04-03,1989-09-24,81,80,2475368
LAN,LOS03,1989,1989-04-13,1989-09-27,81,81,2943833
ML4,MIL05,1989,1989-04-10,1989-09-27,81,80,1974300
MIN,MIN03,1989,1989-04-04,1989-09-24,81,81,2279508
MON,MON02,1989,1989-04-04,1989-09-27,81,81,1789073
NYA,NYC16,1989,1989-04-07,1989-10-01,81,75,2196200
NYN,NYC17,1989,1989-04-03,1989-09-27,81,79,2916960
OAK,OAK01,1989,1989-04-03,1989-10-01,81,81,2671641
PHI,PHI12,1989,1989-04-08,1989-10-01,81,74,1861985
PIT,PIT07,1989,1989-04-11,1989-10-01,81,78,1374421
SDN,SAN01,1989,1989-04-03,1989-10-01,81,80,2108158
SEA,SEA02,1989,1989-04-10,1989-10-01,81,81,1295433
SFN,SFO02,1989,1989-04-10,1989-09-24,81,79,2080296
SLN,STL09,1989,1989-04-14,1989-10-01,83,82,3099147
TEX,ARL 1.00,1989,1989-04-04,1989-09-24,81,79,2042604
TOR,TOR01,1989,1989-04-14,1989-05-28,26,26,748571
TOR,TOR02,1989,1989-06-05,1989-10-01,55,54,2628122
ATL,ATL01,1990,1990-04-11,1990-09-23,81,76,1009748
BAL,BAL11,1990,1990-04-19,1990-10-03,80,79,2420997
BOS,BOS07,1990,1990-04-09,1990-10-03,81,80,2512898
CAL,ANA01,1990,1990-04-09,1990-09-30,81,81,2558640
CHA,CHI10,1990,1990-04-09,1990-09-30,80,79,2002359
CHN,CHI11,1990,1990-04-10,1990-09-24,81,77,2243394
CIN,CIN08,1990,1990-04-17,1990-10-03,81,78,2407563
CLE,CLE 7.00,1990,1990-04-19,1990-10-03,81,75,1228031
DET,DET04,1990,1990-04-12,1990-09-30,81,80,1496081
HOU,HOU02,1990,1990-04-09,1990-09-30,81,81,1313560
KCA,KAN06,1990,1990-04-09,1990-09-26,81,78,2244536
LAN,LOS03,1990,1990-04-09,1990-10-03,81,81,3002950
ML4,MIL05,1990,1990-04-10,1990-10-03,81,79,1775008
MIN,MIN03,1990,1990-04-20,1990-10-03,81,80,1754348
MON,MON02,1990,1990-04-13,1990-10-03,81,81,1421391
NYA,NYC16,1990,1990-04-12,1990-10-03,81,80,2006436
NYN,NYC17,1990,1990-04-09,1990-09-30,81,77,2733555
OAK,OAK01,1990,1990-04-09,1990-10-03,81,80,2903203
PHI,PHI12,1990,1990-04-13,1990-10-03,81,77,1992124
PIT,PIT07,1990,1990-04-13,1990-10-03,81,78,2051806
SDN,SAN01,1990,1990-04-10,1990-09-23,81,79,1894172
SEA,SEA02,1990,1990-04-13,1990-09-23,81,81,1509714
SFN,SFO02,1990,1990-04-13,1990-10-03,81,80,2001105
SLN,STL09,1990,1990-04-09,1990-09-30,81,81,2573275
TEX,ARL 1.00,1990,1990-04-09,1990-09-30,82,81,2057917
TOR,TOR02,1990,1990-04-10,1990-09-23,81,81,3884384
ATL,ATL01,1991,1991-04-10,1991-10-06,81,78,2140217
BAL,BAL11,1991,1991-04-08,1991-10-06,81,79,2551102
BOS,BOS07,1991,1991-04-11,1991-10-06,81,80,2562356
CAL,ANA01,1991,1991-04-15,1991-10-06,81,81,2416146
CHA,CHI12,1991,1991-04-18,1991-10-03,81,80,2938154
CHN,CHI11,1991,1991-04-09,1991-10-06,83,81,2311520
CIN,CIN08,1991,1991-04-08,1991-10-02,81,80,2372377
CLE,CLE 7.00,1991,1991-04-16,1991-10-03,82,79,1051863
DET,DET04,1991,1991-04-08,1991-09-30,81,80,1659472
HOU,HOU02,1991,1991-04-12,1991-09-29,81,81,1196152
KCA,KAN06,1991,1991-04-08,1991-10-02,81,80,2161527
LAN,LOS03,1991,1991-04-12,1991-10-02,81,81,3346630
ML4,MIL05,1991,1991-04-15,1991-09-30,80,79,1478814
MIN,MIN03,1991,1991-04-12,1991-10-06,81,81,2293842
MON,MON02,1991,1991-04-15,1991-09-08,68,67,978045
NYA,NYC16,1991,1991-04-15,1991-10-06,81,78,1863729
NYN,NYC17,1991,1991-04-08,1991-09-29,82,79,2284544
OAK,OAK01,1991,1991-04-09,1991-09-29,81,81,2713193
PHI,PHI12,1991,1991-04-12,1991-10-06,83,83,2049958
PIT,PIT07,1991,1991-04-08,1991-10-06,84,83,2073028
SDN,SAN01,1991,1991-04-09,1991-10-06,81,81,1803929
SEA,SEA02,1991,1991-04-09,1991-10-06,81,81,2109966
SFN,SFO02,1991,1991-04-15,1991-10-06,81,81,1737489
SLN,STL09,1991,1991-04-19,1991-10-02,84,82,2449537
TEX,ARL 1.00,1991,1991-04-08,1991-10-06,81,79,2297718
TOR,TOR02,1991,1991-04-08,1991-10-02,81,81,4001526
ATL,ATL01,1992,1992-04-09,1992-10-04,81,80,3077400
BAL,BAL12,1992,1992-04-06,1992-09-28,81,80,3569534
BOS,BOS07,1992,1992-04-13,1992-10-04,81,78,2469489
CAL,ANA01,1992,1992-04-07,1992-10-04,81,81,2065434
CHA,CHI12,1992,1992-04-13,1992-09-27,82,81,2681156
CHN,CHI11,1992,1992-04-10,1992-10-04,81,80,2126720
CIN,CIN08,1992,1992-04-06,1992-10-04,81,80,2315946
CLE,CLE 7.00,1992,1992-04-11,1992-10-04,81,78,1224274
DET,DET04,1992,1992-04-06,1992-09-30,80,78,1423963
HOU,HOU02,1992,1992-04-07,1992-10-04,81,81,1211348
KCA,KAN06,1992,1992-04-13,1992-10-04,81,79,1867689
LAN,LOS03,1992,1992-04-06,1992-09-27,81,77,2473366
ML4,MIL05,1992,1992-04-06,1992-09-27,81,79,1857351
MIN,MIN03,1992,1992-04-10,1992-10-01,81,81,2482188
MON,MON02,1992,1992-04-13,1992-09-27,81,80,1731566
NYA,NYC16,1992,1992-04-07,1992-09-27,81,80,1748737
NYN,NYC17,1992,1992-04-10,1992-10-04,81,76,1779534
OAK,OAK01,1992,1992-04-06,1992-10-04,81,81,2494160
PHI,PHI12,1992,1992-04-07,1992-09-27,81,78,1927448
PIT,PIT07,1992,1992-04-06,1992-09-27,81,81,1834523
SDN,SAN01,1992,1992-04-09,1992-09-27,81,81,1721406
SEA,SEA02,1992,1992-04-06,1992-10-04,81,81,1651367
SFN,SFO02,1992,1992-04-14,1992-09-27,81,79,1561218
SLN,STL09,1992,1992-04-06,1992-10-04,81,80,2418483
TEX,ARL 1.00,1992,1992-04-13,1992-09-27,81,80,2198231
TOR,TOR02,1992,1992-04-10,1992-10-04,81,81,4028318
ATL,ATL01,1993,1993-04-08,1993-10-03,81,81,3879508
BAL,BAL12,1993,1993-04-05,1993-10-03,81,80,3643768
BOS,BOS07,1993,1993-04-13,1993-10-03,81,80,2422054
CAL,ANA01,1993,1993-04-06,1993-09-23,81,81,2063049
CHA,CHI12,1993,1993-04-09,1993-09-30,81,79,2581061
CHN,CHI11,1993,1993-04-05,1993-09-22,82,80,2643428
CIN,CIN08,1993,1993-04-05,1993-10-03,81,79,2454428
CLE,CLE 7.00,1993,1993-04-05,1993-10-03,81,80,2177908
COL,DEN01,1993,1993-04-09,1993-09-26,81,79,4483203
DET,DET04,1993,1993-04-13,1993-09-22,81,81,1971401
FLO,MIA01,1993,1993-04-05,1993-10-03,81,80,3066756
HOU,HOU02,1993,1993-04-05,1993-09-23,81,81,2081506
KCA,KAN06,1993,1993-04-05,1993-09-29,81,80,1941889
LAN,LOS03,1993,1993-04-13,1993-10-03,81,81,3164720
ML4,MIL05,1993,1993-04-12,1993-09-29,81,78,1695077
MIN,MIN03,1993,1993-04-06,1993-10-03,81,81,2054523
MON,MON02,1993,1993-04-13,1993-10-03,81,81,1641438
NYA,NYC16,1993,1993-04-12,1993-10-03,81,80,2416837
NYN,NYC17,1993,1993-04-05,1993-09-30,81,79,1873115
OAK,OAK01,1993,1993-04-05,1993-10-03,81,79,2029063
PHI,PHI12,1993,1993-04-09,1993-09-26,81,80,3137512
PIT,PIT07,1993,1993-04-06,1993-09-30,81,79,1652922
SDN,SAN01,1993,1993-04-12,1993-10-03,81,80,1375432
SEA,SEA02,1993,1993-04-06,1993-09-26,81,81,2052425
SFN,SFO02,1993,1993-04-12,1993-09-29,81,81,2604635
SLN,STL09,1993,1993-04-06,1993-10-03,81,81,2840533
TEX,ARL 1.00,1993,1993-04-09,1993-10-03,81,79,2252616
TOR,TOR02,1993,1993-04-09,1993-09-26,81,81,4057747
ATL,ATL01,1994,1994-04-12,1994-07-31,55,54,2534240
BAL,BAL12,1994,1994-04-04,1994-07-31,55,54,2535359
BOS,BOS07,1994,1994-04-04,1994-08-07,64,61,1775541
CAL,ANA01,1994,1994-04-11,1994-08-10,63,63,1512622
CHA,CHI12,1994,1994-04-08,1994-07-31,53,53,1697448
CHN,CHI11,1994,1994-04-04,1994-08-10,59,58,1845278
CIN,CIN08,1994,1994-04-03,1994-08-11,60,60,1897591
CLE,CLE 8.00,1994,1994-04-04,1994-08-04,51,51,1995474
COL,DEN01,1994,1994-04-04,1994-08-11,57,56,3281464
DET,DET04,1994,1994-04-11,1994-08-11,58,57,1184783
FLO,MIA01,1994,1994-04-12,1994-08-11,59,59,1942377
HOU,HOU02,1994,1994-04-04,1994-08-11,59,59,1560970
KCA,KAN06,1994,1994-04-08,1994-08-07,59,57,1400581
LAN,LOS03,1994,1994-04-05,1994-08-04,55,55,2280140
ML4,MIL05,1994,1994-04-05,1994-08-07,56,56,1268398
MIN,MIN03,1994,1994-04-05,1994-08-10,59,59,1398565
MON,MON02,1994,1994-04-08,1994-08-04,52,52,1276250
NYA,NYC16,1994,1994-04-04,1994-08-11,57,57,1681507
NYN,NYC17,1994,1994-04-11,1994-08-07,53,52,1152161
OAK,OAK01,1994,1994-04-11,1994-08-11,56,56,1240920
PHI,PHI12,1994,1994-04-11,1994-08-11,60,58,2289963
PIT,PIT07,1994,1994-04-08,1994-08-11,61,60,1222579
SDN,SAN01,1994,1994-04-04,1994-07-31,57,57,953886
SEA,SEA02,1994,1994-04-11,1994-07-18,44,44,1102288
SFN,SFO02,1994,1994-04-04,1994-08-03,60,59,1704317
SLN,STL09,1994,1994-04-12,1994-07-31,56,54,1839098
TEX,ARL 2.00,1994,1994-04-11,1994-08-10,63,62,2502662
TOR,TOR02,1994,1994-04-04,1994-08-10,59,59,2907949
ATL,ATL01,1995,1995-04-26,1995-09-24,72,72,2564492
BAL,BAL12,1995,1995-05-01,1995-10-01,72,72,3101759
BOS,BOS07,1995,1995-04-26,1995-09-27,72,72,2164401
CAL,ANA01,1995,1995-04-26,1995-10-01,72,72,1748797
CHA,CHI12,1995,1995-04-27,1995-10-01,72,71,1609775
CHN,CHI11,1995,1995-04-28,1995-10-01,72,71,1917546
CIN,CIN08,1995,1995-04-26,1995-09-20,72,71,1830015
CLE,CLE 8.00,1995,1995-05-05,1995-10-01,72,71,2842722
COL,DEN02,1995,1995-04-26,1995-10-01,72,72,3402209
DET,DET04,1995,1995-05-02,1995-09-21,72,71,1180979
FLO,MIA01,1995,1995-04-25,1995-10-01,71,70,1697414
HOU,HOU02,1995,1995-04-28,1995-09-27,72,71,1392683
KCA,KAN06,1995,1995-04-26,1995-09-28,72,70,1237203
LAN,LOS03,1995,1995-04-28,1995-09-27,72,72,2766628
ML4,MIL05,1995,1995-04-26,1995-10-01,72,71,1088220
MIN,MIN03,1995,1995-04-27,1995-09-28,72,72,1057668
MON,MON02,1995,1995-05-02,1995-10-01,72,72,1308618
NYA,NYC16,1995,1995-04-26,1995-09-24,73,70,1709199
NYN,NYC17,1995,1995-04-28,1995-10-01,72,71,1273186
OAK,OAK01,1995,1995-05-05,1995-09-20,72,71,1174441
PHI,PHI12,1995,1995-04-28,1995-09-27,72,71,2048588
PIT,PIT07,1995,1995-04-26,1995-09-20,72,70,911536
SDN,SAN01,1995,1995-04-26,1995-10-01,72,71,1052995
SEA,SEA02,1995,1995-04-27,1995-10-02,73,73,1640379
SFN,SFO02,1995,1995-04-28,1995-09-27,72,72,1231591
SLN,STL09,1995,1995-04-26,1995-10-01,72,72,1756061
TEX,ARL 2.00,1995,1995-04-27,1995-10-01,72,72,1985910
TOR,TOR02,1995,1995-04-26,1995-10-01,72,72,2826445
ATL,ATL01,1996,1996-04-01,1996-09-23,81,81,2898806
BAL,BAL12,1996,1996-04-02,1996-09-23,82,81,3654764
BOS,BOS07,1996,1996-04-09,1996-09-29,81,81,2315349
CAL,ANA01,1996,1996-04-02,1996-09-25,81,81,1820183
CHA,CHI12,1996,1996-04-09,1996-09-25,81,79,1666025
CHN,CHI11,1996,1996-04-01,1996-09-29,81,78,2219110
CIN,CIN08,1996,1996-04-02,1996-09-26,81,76,1871459
CLE,CLE 8.00,1996,1996-04-02,1996-09-25,80,79,3320078
COL,DEN02,1996,1996-04-08,1996-09-29,81,81,3906328
DET,DET04,1996,1996-04-09,1996-09-29,81,81,1168610
FLO,MIA01,1996,1996-04-01,1996-09-26,81,80,1753706
HOU,HOU02,1996,1996-04-01,1996-09-29,81,81,1977715
KCA,KAN06,1996,1996-04-05,1996-09-29,80,80,1436006
LAN,LOS03,1996,1996-04-08,1996-09-29,81,81,3188454
ML4,MIL05,1996,1996-04-09,1996-09-22,81,78,1327150
MIN,MIN03,1996,1996-04-01,1996-09-29,82,80,1437446
MON,MON02,1996,1996-04-05,1996-09-29,81,81,1618571
NYA,NYC16,1996,1996-04-09,1996-09-25,80,78,2255051
NYN,NYC17,1996,1996-04-01,1996-09-29,81,78,1582648
OAK,LAS01,1996,1996-04-01,1996-04-07,6,6,54986
OAK,OAK01,1996,1996-04-19,1996-09-29,75,74,1132362
PHI,PHI12,1996,1996-04-02,1996-09-26,81,78,1796354
PIT,PIT07,1996,1996-04-08,1996-09-25,80,78,1322079
SDN,MNT 1.00,1996,1996-08-16,1996-08-18,3,3,67382
SDN,SAN01,1996,1996-04-08,1996-09-25,78,78,2140536
SEA,SEA02,1996,1996-03-31,1996-09-22,81,81,2721073
SFN,SFO02,1996,1996-04-12,1996-09-22,82,80,1418722
SLN,STL09,1996,1996-04-08,1996-09-29,81,81,2645824
TEX,ARL 2.00,1996,1996-04-01,1996-09-29,81,80,2889040
TOR,TOR02,1996,1996-04-09,1996-09-29,81,81,2559910
ANA,ANA01,1997,1997-04-02,1997-09-28,82,81,1774702
ATL,ATL02,1997,1997-04-04,1997-09-22,81,81,3447608
BAL,BAL12,1997,1997-04-02,1997-09-22,81,80,3692388
BOS,BOS07,1997,1997-04-11,1997-09-21,81,80,2223602
CHA,CHI12,1997,1997-04-04,1997-09-28,81,78,1865052
CHN,CHI11,1997,1997-04-08,1997-09-21,81,79,2189948
CIN,CIN08,1997,1997-04-01,1997-09-22,81,80,1790058
CLE,CLE 8.00,1997,1997-04-11,1997-09-28,81,80,3394750
COL,DEN02,1997,1997-04-07,1997-09-28,81,81,3893433
DET,DET04,1997,1997-04-07,1997-09-28,81,79,1395413
FLO,MIA01,1997,1997-04-01,1997-09-22,81,80,2352567
HOU,HOU02,1997,1997-04-01,1997-09-28,81,81,2046275
KCA,KAN06,1997,1997-04-07,1997-09-21,80,77,1526638
LAN,LOS03,1997,1997-04-01,1997-09-24,81,81,3319320
ML4,MIL05,1997,1997-04-07,1997-09-28,80,78,1450029
MIN,MIN03,1997,1997-04-01,1997-09-22,81,81,1413064
MON,MON02,1997,1997-04-01,1997-09-28,81,81,1507166
NYA,NYC16,1997,1997-04-11,1997-09-22,80,78,2581043
NYN,NYC17,1997,1997-04-13,1997-09-28,81,78,1775201
OAK,OAK01,1997,1997-04-02,1997-09-24,81,79,1260565
PHI,PHI12,1997,1997-04-11,1997-09-28,81,77,1490542
PIT,PIT07,1997,1997-04-11,1997-09-22,81,80,1694633
SDN,HON01,1997,1997-04-19,1997-04-20,3,2,77432
SDN,SAN01,1997,1997-04-01,1997-09-22,78,78,2011901
SEA,SEA02,1997,1997-04-01,1997-09-28,81,81,3197054
SFN,SFO02,1997,1997-04-01,1997-09-28,81,80,1696583
SLN,STL09,1997,1997-04-08,1997-09-28,81,81,2654568
TEX,ARL 2.00,1997,1997-04-01,1997-09-21,81,80,2923590
TOR,TOR02,1997,1997-04-01,1997-09-28,81,81,2589317
ANA,ANA01,1998,1998-04-01,1998-09-23,81,81,2519280
ARI,PHO01,1998,1998-03-31,1998-09-27,81,81,3604237
ATL,ATL02,1998,1998-03-31,1998-09-27,81,81,3361350
BAL,BAL12,1998,1998-03-31,1998-09-20,81,81,3684560
BOS,BOS07,1998,1998-04-10,1998-09-27,81,80,2343930
CHA,CHI12,1998,1998-04-06,1998-09-20,82,79,1391146
CHN,CHI11,1998,1998-04-03,1998-09-28,82,80,2623000
CIN,CIN08,1998,1998-03-31,1998-09-27,81,81,1793676
CLE,CLE 8.00,1998,1998-04-10,1998-09-20,81,81,3467299
COL,DEN02,1998,1998-04-07,1998-09-27,81,81,3791276
DET,DET04,1998,1998-04-07,1998-09-20,81,79,1409391
FLO,MIA01,1998,1998-03-31,1998-09-27,81,79,1750395
HOU,HOU02,1998,1998-03-31,1998-09-27,81,80,2450451
KCA,KAN06,1998,1998-04-07,1998-09-27,80,79,1494875
LAN,LOS03,1998,1998-04-07,1998-09-27,81,81,3089222
MIL,MIL05,1998,1998-04-07,1998-09-23,81,79,1811548
MIN,MIN03,1998,1998-04-03,1998-09-27,81,81,1165980
MON,MON02,1998,1998-04-01,1998-09-16,81,81,914909
NYA,NYC16,1998,1998-04-10,1998-09-27,80,79,2908991
NYA,NYC17,1998,1998-04-15,1998-04-15,1,1,40743
NYN,NYC17,1998,1998-03-31,1998-09-23,81,77,2287942
OAK,OAK01,1998,1998-04-01,1998-09-27,81,79,1232363
PHI,PHI12,1998,1998-04-07,1998-09-20,81,79,1715702
PIT,PIT07,1998,1998-04-07,1998-09-20,81,80,1560950
SDN,SAN01,1998,1998-04-07,1998-09-20,81,79,2555964
SEA,SEA02,1998,1998-03-31,1998-09-27,81,81,2651511
SFN,SFO02,1998,1998-04-07,1998-09-24,81,80,1925634
SLN,STL09,1998,1998-03-31,1998-09-27,82,80,3195651
TBA,STP01,1998,1998-03-31,1998-09-20,81,81,2425759
TEX,ARL 2.00,1998,1998-03-31,1998-09-20,81,81,2927409
TOR,TOR02,1998,1998-04-01,1998-09-27,81,81,2454303
ANA,ANA01,1999,1999-04-06,1999-10-03,81,81,2253040
ARI,PHO01,1999,1999-04-12,1999-10-03,81,81,3015948
ATL,ATL02,1999,1999-04-05,1999-10-03,81,81,3284901
BAL,BAL12,1999,1999-04-05,1999-10-03,81,80,3432099
BOS,BOS07,1999,1999-04-13,1999-09-27,81,81,2446277
CHA,CHI12,1999,1999-04-09,1999-10-03,81,76,1338851
CHN,CHI11,1999,1999-04-12,1999-09-26,81,78,2813854
CIN,CIN08,1999,1999-04-05,1999-10-04,82,82,2061324
CLE,CLE 8.00,1999,1999-04-12,1999-10-03,81,81,3468436
COL,DEN02,1999,1999-04-12,1999-10-03,81,81,3481065
DET,DET04,1999,1999-04-12,1999-09-27,81,81,2026491
FLO,MIA01,1999,1999-04-05,1999-09-26,80,78,1369420
HOU,HOU02,1999,1999-04-06,1999-10-03,82,81,2706017
KCA,KAN06,1999,1999-04-05,1999-10-02,80,78,1501292
LAN,LOS03,1999,1999-04-05,1999-09-26,81,81,3098990
MIL,MIL05,1999,1999-04-16,1999-10-03,80,78,1701790
MIN,MIN03,1999,1999-04-06,1999-09-30,81,81,1202829
MON,MON02,1999,1999-04-08,1999-09-29,81,81,772737
NYA,NYC16,1999,1999-04-09,1999-09-27,81,81,3293259
NYN,NYC17,1999,1999-04-12,1999-10-03,81,79,2726008
OAK,OAK01,1999,1999-04-05,1999-10-03,81,81,1434632
PHI,PHI12,1999,1999-04-12,1999-10-03,81,80,1825337
PIT,PIT07,1999,1999-04-05,1999-09-22,81,80,1638023
SDN,MNT 1.00,1999,1999-04-04,1999-04-04,1,1,27104
SDN,SAN01,1999,1999-04-06,1999-09-22,80,80,2496434
SEA,SEA02,1999,1999-04-05,1999-06-27,39,39,1099404
SEA,SEA03,1999,1999-07-15,1999-09-26,42,42,1816504
SFN,SFO02,1999,1999-04-08,1999-09-30,81,81,2078365
SLN,STL09,1999,1999-04-05,1999-10-03,80,79,3235833
TBA,STP01,1999,1999-04-09,1999-10-03,81,81,1562967
TEX,ARL 2.00,1999,1999-04-05,1999-09-30,81,80,2774501
TOR,TOR02,1999,1999-04-12,1999-09-26,81,81,2163486
ANA,ANA01,2000,2000-04-03,2000-10-01,81,81,2066982
ARI,PHO01,2000,2000-04-04,2000-10-01,81,81,2942251
ATL,ATL02,2000,2000-04-03,2000-10-01,81,81,3234304
BAL,BAL12,2000,2000-04-03,2000-10-01,81,81,3297031
BOS,BOS07,2000,2000-04-11,2000-09-24,81,81,2585895
CHA,CHI12,2000,2000-04-14,2000-10-01,81,80,1947799
CHN,CHI11,2000,2000-04-10,2000-09-28,80,79,2734511
CHN,TOK01,2000,2000-03-30,2000-03-30,1,1,55000
CIN,CIN08,2000,2000-04-03,2000-09-24,82,82,2594132
CLE,CLE 8.00,2000,2000-04-14,2000-10-01,81,81,3456278
COL,DEN02,2000,2000-04-10,2000-09-28,81,81,3295129
DET,DET05,2000,2000-04-11,2000-10-01,81,81,2533753
FLO,MIA01,2000,2000-04-03,2000-10-01,81,80,1218326
HOU,HOU03,2000,2000-04-07,2000-10-01,81,81,3056139
KCA,KAN06,2000,2000-04-07,2000-09-28,81,81,1677915
LAN,LOS03,2000,2000-04-14,2000-09-28,81,81,3011539
MIL,MIL05,2000,2000-04-10,2000-09-28,81,79,1573621
MIN,MIN03,2000,2000-04-03,2000-09-24,81,81,1059415
MON,MON02,2000,2000-04-03,2000-09-25,81,81,926272
NYA,NYC16,2000,2000-04-12,2000-09-25,80,80,3227657
NYN,NYC17,2000,2000-04-03,2000-10-01,80,77,2765530
NYN,TOK01,2000,2000-03-29,2000-03-29,1,1,55000
OAK,OAK01,2000,2000-04-03,2000-10-01,81,81,1728885
PHI,PHI12,2000,2000-04-10,2000-09-24,81,80,1612769
PIT,PIT07,2000,2000-04-04,2000-10-01,81,79,1748908
SDN,SAN01,2000,2000-04-10,2000-10-01,81,81,2423142
SEA,SEA03,2000,2000-04-04,2000-09-28,81,81,3148317
SFN,SFO03,2000,2000-04-11,2000-09-24,81,81,3315330
SLN,STL09,2000,2000-04-03,2000-10-01,81,81,3336493
TBA,STP01,2000,2000-04-07,2000-10-01,80,80,1549592
TEX,ARL 2.00,2000,2000-04-03,2000-09-24,81,80,2800075
TOR,TOR02,2000,2000-04-03,2000-09-25,81,81,1819919
ANA,ANA01,2001,2001-04-10,2001-10-07,81,81,1998319
ARI,PHO01,2001,2001-04-06,2001-10-04,81,81,2735821
ATL,ATL02,2001,2001-04-03,2001-10-07,81,81,2823494
BAL,BAL12,2001,2001-04-02,2001-10-06,80,80,3094841
BOS,BOS07,2001,2001-04-06,2001-09-27,81,81,2625333
